fecha,hora,sec,centseg,volumen,id_orden,tipo_orden,precio
2018-01-03,17:35:07,2259998,44,22,8725,CLO,8.38500
2018-01-03,17:35:07,2260258,76,3494,8769,CLO,8.38500
2018-01-03,17:35:07,2260187,70,513,8757,CLO,8.38500
2018-01-03,17:35:07,2260093,61,104,8741,CLO,8.38500
2018-01-03,17:35:07,2260022,49,36,8729,CLO,8.38500
2018-01-03,17:35:07,2260270,77,543,8771,CLO,8.38500
2018-01-03,17:35:07,2260141,66,91,8749,CLO,8.38500
2018-01-03,17:35:07,2260199,71,226,8759,CLO,8.38500
2018-01-03,17:35:07,2260010,45,30,8727,CLO,8.38500
2018-01-03,17:35:07,2260282,84,1175,8773,CLO,8.38500
2018-01-03,17:35:07,2260070,58,103,8737,CLO,8.38500
2018-01-03,17:35:07,2260105,62,79,8743,CLO,8.38500
2018-01-03,17:35:07,2260211,71,2346,8761,CLO,8.38500
2018-01-03,17:35:07,2260294,102,307,8775,CLO,8.38500
2018-01-03,17:35:07,2260152,67,529,8751,CLO,8.38500
2018-01-03,17:35:07,2260046,55,449,8733,CLO,8.38500
2018-01-03,17:35:07,2259986,43,25,8723,CLO,8.38500
2018-01-03,17:35:07,2260306,105,125,8777,CLO,8.38500
2018-01-03,17:35:07,2260223,73,30,8763,CLO,8.38500
2018-01-03,17:35:07,2259974,41,16,8721,CLO,8.38500
2018-01-03,17:35:07,2260164,68,1725,8753,CLO,8.38500
2018-01-03,17:35:07,2260318,106,486,8779,CLO,8.38500
2018-01-03,17:35:07,2260117,64,2179,8745,CLO,8.38500
2018-01-03,17:35:07,2260235,74,1354,8765,CLO,8.38500
2018-01-03,17:35:07,2260081,60,34,8739,CLO,8.38500
2018-01-03,17:35:07,2260330,109,321,8781,CLO,8.38500
2018-01-03,17:35:07,2260034,52,3106,8731,CLO,8.38500
2018-01-03,17:35:07,2260176,69,409,8755,CLO,8.38500
2018-01-03,17:35:07,2260471,136,2575,8805,CLO,8.38500
2018-01-03,17:35:07,2260589,160,798,8825,CLO,8.38500
2018-01-03,17:35:07,2260518,144,63,8813,CLO,8.38500
2018-01-03,17:35:07,2260413,123,1637,8795,CLO,8.38500
2018-01-03,17:35:07,2260601,162,632,8827,CLO,8.38500
2018-01-03,17:35:07,2260366,115,258,8787,CLO,8.38500
2018-01-03,17:35:07,2260354,113,372,8785,CLO,8.38500
2018-01-03,17:35:07,2260613,165,698,8829,CLO,8.38500
2018-01-03,17:35:07,2260530,146,215,8815,CLO,8.38500
2018-01-03,17:35:07,2260482,138,179,8807,CLO,8.38500
2018-01-03,17:35:07,2260625,167,873,8831,CLO,8.38500
2018-01-03,17:35:07,2260447,130,98,8801,CLO,8.38500
2018-01-03,17:35:07,2260401,122,818,8793,CLO,8.38500
2018-01-03,17:35:07,2260637,169,1048,8833,CLO,8.38500
2018-01-03,17:35:07,2260542,148,409,8817,CLO,8.38500
2018-01-03,17:35:07,2260423,127,230,8797,CLO,8.38500
2018-01-03,17:35:07,2260649,172,893,8835,CLO,8.38500
2018-01-03,17:35:07,2260494,140,409,8809,CLO,8.38500
2018-01-03,17:35:07,2260342,111,420,8783,CLO,8.38500
2018-01-03,17:35:07,2260661,174,723,8837,CLO,8.38500
2018-01-03,17:35:07,2260554,151,409,8819,CLO,8.38500
2018-01-03,17:35:07,2260459,135,808,8803,CLO,8.38500
2018-01-03,17:35:07,2260673,175,4640,8839,CLO,8.38500
2018-01-03,17:35:07,2260389,119,763,8791,CLO,8.38500
2018-01-03,17:35:07,2260565,153,19,8821,CLO,8.38500
2018-01-03,17:35:07,2260685,176,27923,8841,CLO,8.38500
2018-01-03,17:35:07,2260506,143,131,8811,CLO,8.38500
2018-01-03,17:35:07,2260377,117,3380,8789,CLO,8.38500
2018-01-03,17:35:07,2260697,179,1425,8843,CLO,8.38500
2018-01-03,17:35:07,2260577,156,524,8823,CLO,8.38500
2018-01-03,17:35:07,2260435,128,951,8799,CLO,8.38500
2018-01-03,17:35:07,2260709,180,524,8845,CLO,8.38500
2018-01-03,17:35:07,2260779,188,1169,8857,CLO,8.38500
2018-01-03,17:35:07,2260815,191,1048,8863,CLO,8.38500
2018-01-03,17:35:07,2260745,185,3374,8851,CLO,8.38500
2018-01-03,17:35:07,2260721,181,1786,8847,CLO,8.38500
2018-01-03,17:35:07,2260827,192,31,8865,CLO,8.38500
2018-01-03,17:35:07,2260791,189,304,8859,CLO,8.38500
2018-01-03,17:35:07,2260767,187,404,8855,CLO,8.38500
2018-01-03,17:35:07,2260839,194,404,8867,CLO,8.38500
2018-01-03,17:35:07,2260733,184,953,8849,CLO,8.38500
2018-01-03,17:35:07,2260803,190,394,8861,CLO,8.38500
2018-01-03,17:35:07,2260851,196,404,8869,CLO,8.38500
2018-01-03,17:35:07,2260756,185,4301,8853,CLO,8.38500
